episode,timestep,reward,length,rolling_mean_reward_20
94,3676,4.0,323,1.4
95,3732,1.0,206,1.35
96,3764,2.0,247,1.35
97,3800,2.0,250,1.45
98,3848,2.0,231,1.45
99,3956,3.0,286,1.6
100,3964,3.0,265,1.75
101,3984,1.0,205,1.75
102,3992,2.0,248,1.7
103,4048,0.0,146,1.7
104,4064,0.0,166,1.6
105,4092,0.0,155,1.55
106,4160,2.0,245,1.6
107,4224,2.0,231,1.6
108,4228,1.0,204,1.6
109,4268,3.0,286,1.75
110,4364,1.0,217,1.7
111,4396,3.0,311,1.85
112,4396,1.0,182,1.8
113,4400,2.0,242,1.75
114,4524,1.0,199,1.6
115,4528,1.0,199,1.6
116,4528,2.0,245,1.6
117,4532,1.0,204,1.55
118,4628,0.0,177,1.45
119,4696,2.0,226,1.4
120,4712,2.0,247,1.35
121,4744,3.0,295,1.45
122,4832,1.0,197,1.4
123,4836,0.0,156,1.4
124,4840,1.0,205,1.45
125,4912,5.0,347,1.7
126,4928,0.0,151,1.6
127,4976,1.0,212,1.55
128,5064,1.0,196,1.55
129,5072,4.0,312,1.6
130,5120,1.0,212,1.6
131,5220,5.0,386,1.7
132,5236,2.0,223,1.75
133,5256,1.0,210,1.7
134,5364,5.0,360,1.9
135,5384,1.0,200,1.9
136,5392,2.0,252,1.9
137,5412,2.0,249,1.95
138,5536,2.0,239,2.05
139,5548,2.0,239,2.05
140,5556,1.0,201,2.0
141,5608,3.0,285,2.0
142,5636,0.0,156,1.95
143,5648,0.0,163,1.95
144,5720,2.0,241,2.0
145,5748,0.0,177,1.75
146,5804,2.0,223,1.85
147,5812,3.0,263,1.95
148,5820,0.0,181,1.9
149,5920,2.0,239,1.8
150,5968,1.0,223,1.8
151,5980,2.0,249,1.65
152,5996,3.0,262,1.7
153,6068,0.0,164,1.65
154,6084,2.0,226,1.5
155,6096,0.0,176,1.45
156,6204,1.0,209,1.4
157,6208,3.0,311,1.45
158,6212,1.0,196,1.4
159,6296,3.0,258,1.45
160,6308,0.0,175,1.4
161,6384,2.0,249,1.35
162,6412,3.0,275,1.5
163,6468,2.0,227,1.6
164,6512,1.0,192,1.55
165,6548,1.0,217,1.6
166,6644,8.0,407,1.9
167,6688,2.0,231,1.85
168,6708,3.0,304,2.0
169,6772,1.0,191,1.95
170,6780,0.0,173,1.9
171,6856,2.0,224,1.9
172,6864,6.0,377,2.05
173,6864,0.0,171,2.05
174,6944,2.0,238,2.05
175,7012,2.0,237,2.15
176,7028,2.0,222,2.2
177,7044,3.0,240,2.2
178,7124,3.0,261,2.3
179,7176,2.0,245,2.25
180,7180,1.0,194,2.3
181,7200,2.0,251,2.3
182,7272,0.0,171,2.15
183,7300,0.0,173,2.05
184,7324,3.0,264,2.15
185,7412,3.0,306,2.25
186,7452,2.0,259,1.95
187,7452,1.0,214,1.9
188,7464,2.0,219,1.85
189,7604,2.0,267,1.9
190,7612,2.0,231,2.0
191,7628,2.0,249,2.0
192,7644,3.0,258,1.85
193,7788,3.0,260,2.0
194,7800,2.0,214,2.0
195,7864,4.0,306,2.1
196,7880,0.0,146,2.0
197,7908,5.0,347,2.1
198,7940,1.0,211,2.0
199,7980,0.0,179,1.9
200,8040,2.0,237,1.95
201,8064,2.0,214,1.95
202,8084,1.0,227,2.0
203,8116,1.0,190,2.05
204,8160,1.0,180,1.95
205,8212,1.0,197,1.85
206,8256,3.0,256,1.9
207,8280,2.0,242,1.95
208,8332,2.0,255,1.95
209,8392,1.0,211,1.9
210,8416,0.0,144,1.8
211,8420,3.0,267,1.85
212,8468,2.0,262,1.8
213,8528,1.0,198,1.7
214,8548,1.0,184,1.65
215,8612,1.0,206,1.5
216,8692,1.0,228,1.55
217,8700,5.0,360,1.55
218,8708,2.0,246,1.6
219,8756,1.0,211,1.65
220,8804,1.0,193,1.6
221,8808,0.0,166,1.5
222,8872,2.0,237,1.55
223,8968,2.0,246,1.6
224,8968,2.0,216,1.65
225,9044,4.0,344,1.8
226,9048,2.0,251,1.75
227,9080,1.0,167,1.7
228,9132,2.0,229,1.7
229,9172,1.0,192,1.7
230,9176,1.0,205,1.75
231,9216,1.0,199,1.65
232,9288,2.0,237,1.65
233,9352,2.0,235,1.7
234,9408,4.0,309,1.85
235,9424,3.0,269,1.95
236,9452,2.0,236,2.0
237,9488,1.0,192,1.8
238,9560,1.0,213,1.75
239,9584,2.0,242,1.8
240,9588,1.0,197,1.8
241,9688,1.0,194,1.85
242,9696,3.0,264,1.9
243,9732,1.0,222,1.85
244,9756,2.0,256,1.85
245,9796,0.0,155,1.65
246,9888,2.0,236,1.65
247,9896,0.0,169,1.6
248,9900,1.0,207,1.55
249,9944,4.0,324,1.7
250,9984,0.0,150,1.65
251,10032,1.0,208,1.65
252,10052,2.0,235,1.65
253,10120,1.0,212,1.6
254,10168,1.0,216,1.45
255,10188,4.0,306,1.5
256,10252,0.0,162,1.4
257,10264,1.0,221,1.4
258,10272,3.0,286,1.5
259,10352,2.0,246,1.5
260,10392,1.0,183,1.5
261,10404,2.0,210,1.55
262,10408,2.0,237,1.5
263,10488,0.0,147,1.45
264,10500,1.0,207,1.4
265,10548,2.0,230,1.5
266,10604,3.0,252,1.55
267,10648,2.0,227,1.65
268,10684,1.0,211,1.65
269,10724,3.0,302,1.6
270,10748,0.0,181,1.6
271,10768,2.0,247,1.65
272,10852,1.0,193,1.6
273,10924,2.0,232,1.65
274,10952,4.0,345,1.8
275,10996,1.0,224,1.65
276,11044,4.0,356,1.85
277,11108,2.0,213,1.9
278,11128,3.0,269,1.9
279,11132,1.0,196,1.85
280,11256,3.0,277,1.95
281,11272,2.0,241,1.95
282,11292,2.0,245,1.95
283,11296,2.0,226,2.05
284,11396,0.0,162,2.0
285,11416,1.0,210,1.95
286,11420,2.0,231,1.9
287,11456,2.0,233,1.9
288,11516,1.0,196,1.9
289,11560,2.0,199,1.85
290,11568,1.0,192,1.9
291,11600,0.0,162,1.8
292,11696,1.0,210,1.8
293,11708,5.0,372,1.95
294,11764,2.0,241,1.85
295,11836,5.0,349,2.05
296,11864,2.0,237,1.95
297,11908,3.0,292,2.0
298,11964,0.0,163,1.85
299,12004,4.0,300,2.0
300,12048,3.0,287,2.0
301,12080,2.0,226,2.0
302,12104,0.0,154,1.9
303,12136,2.0,255,1.9
304,12284,3.0,279,2.05
305,12292,3.0,302,2.15
306,12300,3.0,250,2.2
307,12300,2.0,230,2.2
308,12392,0.0,154,2.15
309,12400,0.0,160,2.05
310,12400,0.0,154,2.0
311,12476,2.0,262,2.1
312,12492,0.0,183,2.05
313,12500,0.0,181,1.8
314,12536,1.0,210,1.75
315,12576,0.0,157,1.5
316,12636,0.0,169,1.4
317,12644,1.0,208,1.3
318,12676,0.0,181,1.3
319,12712,3.0,302,1.25
320,12736,0.0,170,1.1
321,12776,0.0,179,1.0
322,12812,0.0,163,1.0
323,12816,2.0,238,1.0
324,12864,1.0,193,0.9
325,12876,0.0,178,0.75
326,12948,1.0,210,0.65
327,12952,1.0,207,0.6
328,13028,2.0,249,0.7
329,13092,3.0,293,0.85
330,13112,2.0,243,0.95
331,13124,2.0,230,0.95
332,13196,2.0,252,1.05
333,13304,3.0,273,1.2
334,13308,3.0,249,1.3
335,13312,4.0,281,1.5
336,13436,1.0,197,1.55
337,13468,2.0,226,1.6
338,13484,5.0,356,1.85
339,13516,3.0,267,1.85
340,13584,2.0,231,1.95
341,13648,2.0,243,2.05
342,13688,3.0,276,2.2
343,13780,4.0,334,2.3
344,13788,0.0,169,2.25
345,13800,3.0,280,2.4
346,13928,2.0,202,2.45
347,13940,5.0,375,2.65
348,13972,3.0,244,2.7
349,14060,4.0,335,2.75
350,14072,0.0,167,2.65
351,14104,2.0,255,2.65
352,14168,3.0,299,2.7
353,14280,3.0,290,2.7
354,14292,3.0,292,2.7
355,14324,3.0,303,2.65
356,14340,2.0,240,2.7
357,14460,1.0,210,2.65
358,14464,2.0,242,2.5
359,14476,1.0,207,2.4
360,14548,4.0,331,2.5
361,14560,0.0,154,2.4
362,14576,0.0,173,2.25
363,14648,0.0,183,2.05
364,14656,2.0,268,2.15
365,14724,2.0,240,2.1
366,14732,2.0,233,2.1
367,14808,0.0,149,1.85
368,14860,3.0,281,1.85
369,14888,2.0,232,1.75
370,14904,4.0,312,1.95
371,15004,3.0,255,2.0
372,15044,2.0,236,1.95
373,15052,2.0,224,1.9
374,15064,3.0,266,1.9
375,15140,1.0,203,1.8
376,15208,2.0,219,1.8
377,15260,3.0,276,1.9
378,15264,3.0,270,1.95
379,15360,0.0,158,1.9
380,15404,4.0,331,1.9
381,15480,3.0,271,2.05
382,15500,5.0,356,2.3
383,15504,1.0,225,2.35
384,15624,3.0,300,2.4
385,15628,1.0,205,2.35
386,15744,4.0,345,2.45
387,15756,4.0,330,2.65
388,15828,3.0,265,2.65
389,15844,0.0,172,2.55
390,15884,4.0,341,2.55
391,15900,1.0,199,2.45
392,15944,0.0,179,2.35
393,15964,1.0,217,2.3
394,15984,0.0,157,2.15
395,16092,2.0,261,2.2
396,16120,2.0,256,2.2
397,16148,2.0,239,2.15
398,16148,2.0,219,2.1
399,16192,0.0,156,2.1
400,16248,0.0,160,1.9
401,16292,2.0,237,1.85
402,16292,0.0,155,1.6
403,16372,3.0,278,1.7
404,16440,1.0,229,1.6
405,16440,2.0,274,1.65
406,16540,4.0,331,1.65
407,16632,4.0,332,1.65
408,16636,3.0,261,1.65
409,16692,4.0,326,1.85
410,16736,3.0,258,1.8
411,16836,0.0,158,1.75
412,16836,3.0,271,1.9
413,16848,3.0,266,2.0
414,16904,3.0,268,2.15
415,17080,4.0,316,2.25
416,17088,3.0,254,2.3
417,17108,5.0,351,2.45
418,17176,7.0,394,2.7
419,17236,1.0,184,2.75
420,17360,5.0,349,3.0
421,17392,4.0,275,3.1
422,17392,2.0,236,3.2
423,17460,0.0,155,3.05
424,17492,0.0,154,3.0
425,17492,8.0,476,3.3
426,17564,2.0,239,3.2
427,17644,2.0,258,3.1
428,17664,0.0,183,2.95
429,17688,2.0,277,2.85
430,17732,3.0,294,2.85
431,17764,0.0,166,2.85
432,17788,0.0,167,2.7
433,17836,2.0,247,2.65
434,17904,2.0,239,2.6
435,17932,1.0,221,2.45
436,17936,0.0,168,2.3
437,17936,2.0,237,2.15
438,18088,2.0,247,1.9
439,18108,2.0,231,1.95
440,18112,2.0,254,1.8
441,18160,3.0,304,1.75
442,18264,2.0,251,1.75
443,18292,2.0,246,1.85
444,18336,3.0,286,2.0
445,18364,3.0,274,1.75
446,18460,3.0,274,1.8
447,18496,3.0,279,1.85
448,18528,2.0,235,1.95
449,18560,4.0,283,2.05
450,18608,2.0,230,2.0
451,18700,3.0,287,2.15
452,18724,3.0,274,2.3
453,18756,3.0,267,2.35
454,18764,2.0,234,2.35
455,18824,0.0,163,2.3
456,18924,0.0,171,2.3
457,18976,3.0,275,2.35
458,19056,6.0,439,2.55
459,19096,6.0,386,2.75
460,19116,3.0,263,2.8
461,19132,2.0,223,2.75
462,19220,2.0,221,2.75
463,19244,2.0,205,2.75
464,19260,2.0,205,2.7
465,19280,2.0,217,2.65
466,19368,2.0,220,2.6
467,19400,2.0,218,2.55
468,19444,2.0,232,2.55
469,19616,6.0,416,2.65
470,19628,4.0,338,2.75
471,19628,3.0,266,2.75
472,19644,4.0,316,2.8
473,19760,2.0,213,2.75
474,19776,2.0,226,2.75
475,19776,2.0,204,2.85
476,19840,3.0,274,3.0
477,19908,2.0,219,2.95
478,19972,3.0,265,2.8
479,19980,3.0,279,2.65
480,20044,3.0,276,2.65
481,20080,2.0,236,2.65
482,20136,0.0,174,2.55
483,20136,2.0,242,2.55
484,20144,2.0,240,2.55
485,20224,1.0,218,2.5
486,20236,0.0,178,2.4
487,20264,1.0,204,2.35
488,20288,1.0,200,2.3
489,20324,0.0,158,2.0
490,20364,1.0,197,1.85
491,20440,2.0,259,1.8
492,20468,1.0,206,1.65
493,20492,1.0,197,1.6
494,20516,4.0,303,1.7
495,20588,2.0,217,1.7
496,20616,2.0,220,1.65
497,20640,2.0,224,1.65
498,20664,2.0,217,1.6
499,20784,3.0,276,1.6
500,20804,2.0,231,1.55
501,20808,2.0,218,1.55
502,20808,3.0,246,1.7
503,20956,2.0,256,1.7
504,20960,2.0,221,1.7
505,20964,2.0,236,1.75
506,20972,2.0,230,1.85
507,21164,2.0,270,1.9
508,21204,3.0,306,2.0
509,21220,4.0,343,2.2
510,21232,4.0,352,2.35
511,21264,0.0,161,2.25
512,21364,0.0,168,2.2
513,21368,2.0,243,2.25
514,21376,1.0,214,2.1
515,21392,2.0,247,2.1
516,21468,0.0,156,2.0
517,21512,2.0,206,2.0
518,21528,2.0,224,2.0
519,21540,2.0,245,1.95
520,21596,0.0,140,1.85
521,21640,0.0,168,1.75
522,21748,5.0,358,1.85
523,21756,4.0,304,1.95
524,21788,3.0,264,2.0
525,21848,0.0,169,1.9
526,21860,3.0,297,1.95
527,21948,0.0,166,1.85
528,22016,4.0,322,1.9
529,22024,2.0,246,1.8
530,22112,6.0,408,1.9
531,22144,3.0,265,2.05
532,22172,2.0,223,2.15
533,22212,3.0,255,2.2
534,22308,2.0,242,2.25
535,22308,3.0,273,2.3
536,22384,3.0,277,2.45
537,22408,0.0,166,2.35
538,22408,0.0,163,2.25
539,22424,3.0,289,2.3
540,22564,2.0,218,2.4
541,22596,2.0,226,2.5
542,22720,2.0,227,2.35
543,22752,6.0,408,2.45
544,22820,9.0,507,2.75
545,22880,1.0,198,2.8
546,22888,5.0,369,2.9
547,22952,4.0,291,3.1
548,23052,2.0,229,3.0
549,23108,3.0,303,3.05
550,23116,5.0,367,3.0
551,23124,2.0,238,2.95
552,23152,0.0,166,2.85
553,23316,3.0,269,2.85
554,23360,4.0,316,2.95
555,23408,6.0,361,3.1
556,23440,5.0,367,3.2
557,23556,2.0,204,3.3
558,23612,2.0,241,3.4
559,23620,4.0,324,3.45
560,23632,6.0,370,3.65
561,23656,0.0,172,3.55
562,23784,2.0,242,3.55
563,23792,2.0,227,3.35
564,23804,2.0,254,3.0
565,23828,2.0,227,3.05
566,23884,0.0,166,2.8
567,23928,0.0,177,2.6
568,23976,2.0,235,2.6
569,23984,0.0,173,2.45
570,24084,2.0,230,2.3
571,24092,5.0,357,2.45
572,24104,1.0,192,2.5
573,24160,2.0,257,2.45
574,24460,6.0,354,2.55
575,24496,8.0,475,2.65
576,24512,9.0,510,2.85
577,24600,10.0,590,3.25
578,24700,4.0,305,3.35
579,24724,4.0,300,3.35
580,24732,4.0,282,3.25
581,24936,7.0,416,3.6
582,24948,4.0,328,3.7
583,24948,7.0,297,3.95
584,25028,6.0,360,4.15
585,25104,2.0,236,4.15
586,25244,3.0,301,4.3
587,25252,6.0,399,4.6
588,25264,5.0,375,4.75
589,25304,3.0,268,4.9
590,25472,4.0,288,5.0
591,25608,5.0,359,5.0
592,25616,7.0,425,5.3
593,25624,7.0,425,5.55
594,25692,3.0,290,5.4
595,25708,0.0,162,5.0
596,25724,0.0,158,4.55
597,25788,2.0,242,4.15
598,25836,1.0,214,4.0
599,25936,4.0,314,4.0
600,26000,5.0,349,4.05
601,26016,4.0,297,3.9
602,26112,5.0,348,3.95
603,26276,5.0,352,3.85
604,26292,5.0,356,3.8
605,26356,9.0,506,4.15
606,26500,8.0,474,4.4
607,26504,4.0,285,4.3
608,26668,11.0,436,4.6
609,26692,3.0,245,4.6
610,26692,7.0,397,4.75
611,26704,4.0,279,4.7
612,26892,3.0,280,4.5
613,26924,5.0,337,4.4
614,26936,4.0,310,4.45
615,26948,5.0,338,4.7
616,27160,4.0,338,4.9
617,27172,4.0,330,5.0
618,27284,7.0,396,5.3
619,27308,7.0,438,5.45
620,27432,5.0,328,5.45
621,27532,7.0,437,5.6
622,27532,4.0,327,5.55
623,27668,10.0,417,5.8
624,27720,5.0,363,5.8
625,27812,5.0,350,5.6
626,27840,6.0,385,5.5
627,27844,3.0,258,5.45
628,27960,2.0,230,5.0
629,27992,4.0,337,5.05
630,28168,4.0,266,4.9
631,28188,7.0,405,5.05
632,28260,8.0,500,5.3
633,28352,7.0,421,5.4
634,28372,3.0,247,5.35
635,28576,9.0,485,5.55
636,28600,7.0,397,5.7
637,28708,8.0,413,5.9
638,28788,4.0,279,5.75
639,28788,11.0,496,5.95
640,28976,8.0,453,6.1
641,29036,4.0,311,5.95
642,29088,6.0,378,6.05
643,29216,10.0,591,6.05
644,29280,6.0,376,6.1
645,29488,5.0,336,6.1
646,29496,8.0,487,6.2
647,29672,8.0,477,6.45
648,29688,14.0,723,7.05
649,29840,6.0,413,7.15
650,29900,9.0,489,7.4
651,29992,6.0,387,7.35
652,30060,8.0,439,7.35
653,30088,3.0,271,7.15
654,30188,9.0,411,7.45
655,30312,8.0,376,7.4
656,30328,4.0,296,7.25
657,30396,7.0,421,7.2
658,30552,4.0,297,7.2
659,30676,10.0,547,7.15
660,30680,7.0,442,7.1
661,30704,5.0,389,7.15
662,30820,4.0,335,7.05
663,30904,4.0,306,6.75
664,30908,4.0,292,6.65
665,30940,4.0,310,6.6
666,31120,6.0,365,6.5
667,31248,7.0,418,6.45
668,31268,6.0,388,6.05
669,31268,7.0,442,6.1
670,31400,5.0,351,5.9
671,31556,5.0,347,5.85
672,31568,6.0,355,5.75
673,31592,7.0,405,5.95
674,31796,8.0,457,5.9
675,31984,8.0,457,5.9
676,31988,9.0,504,6.15
677,32020,9.0,531,6.25
678,32100,9.0,380,6.5
679,32136,2.0,211,6.1
680,32228,8.0,300,6.15
681,32376,5.0,359,6.15
682,32384,8.0,426,6.35
683,32600,7.0,437,6.5
684,32628,11.0,565,6.85
685,32664,9.0,369,7.1
686,32668,6.0,369,7.1
687,32884,6.0,353,7.05
688,33004,8.0,456,7.15
689,33040,8.0,452,7.2
690,33088,8.0,493,7.35
691,33184,5.0,371,7.35
692,33272,4.0,313,7.25
693,33504,11.0,577,7.45
694,33568,11.0,556,7.6
695,33720,12.0,606,7.8
696,33852,18.0,658,8.25
697,33960,9.0,533,8.25
698,33964,8.0,476,8.2
699,34044,0.0,158,8.1
700,34112,10.0,461,8.2
701,34180,6.0,405,8.25
702,34280,4.0,300,8.05
703,34384,9.0,488,8.15
704,34516,8.0,482,8.0
705,34652,12.0,530,8.15
706,34656,8.0,450,8.25
707,34776,8.0,449,8.35
708,34856,6.0,423,8.25
709,34892,4.0,305,8.05
710,35008,4.0,313,7.85
711,35072,9.0,479,8.05
712,35172,5.0,390,8.1
713,35260,7.0,439,7.9
714,35284,5.0,355,7.6
715,35580,11.0,492,7.55
716,35604,12.0,596,7.25
717,35744,9.0,534,7.25
718,35748,10.0,554,7.35
719,36076,10.0,574,7.85
720,36192,12.0,659,7.95
721,36284,14.0,597,8.35
722,36336,12.0,671,8.75
723,36464,8.0,453,8.7
724,36568,5.0,343,8.55
725,36620,5.0,366,8.2
726,36632,13.0,496,8.45
727,36764,6.0,384,8.35
728,36764,2.0,200,8.15
729,36828,3.0,276,8.1
730,37108,14.0,605,8.6
731,37168,9.0,472,8.6
732,37232,18.0,531,9.25
733,37368,16.0,602,9.7
734,37500,7.0,412,9.8
735,37540,9.0,494,9.7
736,37684,11.0,510,9.65
737,37836,6.0,401,9.5
738,37896,11.0,600,9.55
739,37960,13.0,500,9.7
740,38044,7.0,437,9.45
741,38096,4.0,317,8.95
742,38180,7.0,363,8.7
743,38208,4.0,323,8.5
744,38544,6.0,394,8.55
745,38544,12.0,581,8.9
746,38584,11.0,557,8.8
747,38616,9.0,513,8.95
748,38864,6.0,383,9.15
749,38892,7.0,420,9.35
750,38980,8.0,472,9.05
751,39008,8.0,464,9.0
752,39268,8.0,483,8.5
753,39312,8.0,490,8.1
754,39404,9.0,496,8.2
755,39436,9.0,491,8.2
756,39540,4.0,306,7.85
757,39552,6.0,355,7.85
758,39644,4.0,321,7.5
759,39800,5.0,309,7.1
760,39896,7.0,425,7.1
761,39940,11.0,566,7.45
762,40104,12.0,543,7.7
763,40108,3.0,274,7.65
764,40144,6.0,426,7.65
765,40316,7.0,451,7.4
766,40420,6.0,373,7.15
767,40476,7.0,415,7.05
768,40724,13.0,691,7.4
769,40776,9.0,522,7.5
770,40860,9.0,510,7.55
771,41008,17.0,600,8.0
772,41096,6.0,394,7.9
773,41192,15.0,531,8.25
774,41248,10.0,445,8.3
775,41280,5.0,328,8.1
776,41516,8.0,481,8.3
777,41520,7.0,397,8.35
778,41672,8.0,477,8.55
779,41688,9.0,518,8.75
780,41820,6.0,378,8.7
781,41944,9.0,495,8.6
782,41988,6.0,363,8.3
783,42036,7.0,439,8.5
784,42044,4.0,291,8.4
785,42220,6.0,351,8.35
786,42284,6.0,374,8.35
787,42348,6.0,385,8.3
788,42468,9.0,498,8.1
789,42660,6.0,386,7.95
790,42668,12.0,505,8.1
791,42700,11.0,497,7.8
792,42708,3.0,296,7.65
793,43000,7.0,421,7.25
794,43032,11.0,440,7.3
795,43144,9.0,530,7.5
796,43196,10.0,561,7.6
797,43352,8.0,388,7.65
798,43480,10.0,549,7.75
799,43484,7.0,403,7.65
800,43600,9.0,463,7.8
801,43704,4.0,276,7.55
802,43712,7.0,420,7.6
803,43912,9.0,502,7.7
804,43916,3.0,283,7.65
805,43948,6.0,416,7.65
806,43972,4.0,351,7.55
807,44340,9.0,501,7.7
808,44340,9.0,489,7.7
809,44360,10.0,450,7.9
810,44408,13.0,538,7.95
811,44588,4.0,305,7.6
812,44736,6.0,396,7.75
813,44784,12.0,530,8.0
814,44800,9.0,523,7.9
815,44996,9.0,478,7.9
816,45172,8.0,438,7.8
817,45176,12.0,515,8.0
818,45228,11.0,522,8.05
819,45352,8.0,433,8.1
820,45396,3.0,238,7.8
821,45548,10.0,435,8.1
822,45568,8.0,480,8.15
823,45620,4.0,285,7.9
824,45740,8.0,447,8.15
825,46004,8.0,516,8.25
826,46016,14.0,529,8.75
827,46028,8.0,484,8.7
828,46192,9.0,526,8.7
829,46436,9.0,483,8.65
830,46576,11.0,638,8.55
831,46604,8.0,471,8.75
832,46616,16.0,679,9.25
833,46880,6.0,363,8.95
834,46948,14.0,592,9.2
835,47012,11.0,480,9.3
836,47324,16.0,779,9.7
837,47344,8.0,467,9.5
838,47404,8.0,463,9.35
839,47420,12.0,603,9.55
840,47652,6.0,373,9.7
841,47720,8.0,472,9.6
842,47852,14.0,504,9.9
843,47916,13.0,583,10.35
844,47972,6.0,375,10.25
845,48024,6.0,371,10.15
846,48252,8.0,481,9.85
847,48368,12.0,529,10.05
848,48488,10.0,522,10.1
849,48536,12.0,623,10.25
850,48624,5.0,319,9.95
851,48812,12.0,628,10.15
852,48912,8.0,437,9.75
853,48996,17.0,576,10.3
854,49024,4.0,287,9.8
855,49264,16.0,721,10.05
856,49396,8.0,472,9.65
857,49432,11.0,589,9.8
858,49468,9.0,527,9.85
859,49600,2.0,190,9.35
860,49648,10.0,451,9.55
861,49732,9.0,420,9.6
862,49796,7.0,419,9.25
863,49932,6.0,407,8.9
864,50084,9.0,498,9.05
865,50128,8.0,482,9.15
866,50336,11.0,615,9.3
867,50340,7.0,490,9.05
868,50396,6.0,386,8.85
869,50532,11.0,463,8.8
870,50624,6.0,343,8.85
871,50736,7.0,408,8.6
872,50756,9.0,473,8.65
873,50848,7.0,382,8.15
874,51064,9.0,379,8.4
875,51064,12.0,514,8.2
876,51124,8.0,448,8.2
877,51192,7.0,412,8.0
878,51244,2.0,257,7.65
879,51540,7.0,491,7.9
880,51572,11.0,565,7.95
881,51640,8.0,474,7.9
882,51648,9.0,532,8.0
883,51928,10.0,444,8.2
884,51996,9.0,480,8.2
885,52136,10.0,544,8.3
886,52200,14.0,616,8.45
887,52372,7.0,457,8.45
888,52436,14.0,586,8.85
889,52460,8.0,388,8.7
890,52528,6.0,390,8.7
891,52592,2.0,239,8.45
892,52684,6.0,376,8.3
893,52900,14.0,508,8.65
894,52944,11.0,484,8.75
895,53000,12.0,473,8.75
896,53172,5.0,347,8.6
897,53268,15.0,648,9.0
898,53284,7.0,408,9.25
899,53408,11.0,485,9.45
900,53472,8.0,378,9.3
901,53668,8.0,481,9.3
902,53848,10.0,449,9.35
903,53896,18.0,552,9.75
904,53980,20.0,768,10.3
905,54100,9.0,498,10.25
906,54180,6.0,408,9.85
907,54236,7.0,419,9.85
908,54280,6.0,381,9.45
909,54484,8.0,457,9.45
910,54596,11.0,489,9.7
911,54676,14.0,507,10.3
912,54788,16.0,581,10.8
913,54892,11.0,481,10.65
914,54952,7.0,442,10.45
915,55072,7.0,478,10.2
916,55132,7.0,401,10.3
917,55352,12.0,514,10.15
918,55412,10.0,533,10.3
919,55444,8.0,436,10.15
920,55648,13.0,584,10.4
921,55880,14.0,603,10.7
922,55944,13.0,616,10.85
923,56032,12.0,668,10.55
924,56052,8.0,485,9.95
925,56244,7.0,428,9.85
926,56416,15.0,530,10.3
927,56428,7.0,437,10.3
928,56576,14.0,619,10.7
929,56748,13.0,569,10.95
930,56888,10.0,531,10.9
931,56912,10.0,565,10.7
