episode,timestep,reward,length,rolling_mean_reward_20
94,3676,4.0,323,1.4
95,3732,1.0,206,1.35
96,3764,2.0,247,1.35
97,3800,2.0,250,1.45
98,3848,2.0,231,1.45
99,3956,3.0,286,1.6
100,3964,3.0,265,1.75
101,3984,1.0,205,1.75
102,3992,2.0,248,1.7
103,4048,0.0,146,1.7
104,4064,0.0,166,1.6
105,4092,0.0,155,1.55
106,4160,2.0,245,1.6
107,4224,2.0,231,1.6
108,4228,1.0,204,1.6
109,4268,3.0,286,1.75
110,4364,1.0,217,1.7
111,4396,3.0,311,1.85
112,4396,1.0,182,1.8
113,4400,2.0,242,1.75
114,4524,1.0,199,1.6
115,4528,1.0,199,1.6
116,4528,2.0,245,1.6
117,4532,1.0,204,1.55
118,4628,0.0,177,1.45
119,4696,2.0,226,1.4
120,4712,2.0,247,1.35
121,4744,3.0,295,1.45
122,4832,1.0,197,1.4
123,4836,0.0,156,1.4
124,4840,1.0,205,1.45
125,4912,5.0,347,1.7
126,4928,0.0,151,1.6
127,4976,1.0,212,1.55
128,5064,1.0,196,1.55
129,5072,4.0,312,1.6
130,5120,1.0,212,1.6
131,5220,5.0,386,1.7
132,5236,2.0,223,1.75
133,5256,1.0,210,1.7
134,5364,5.0,360,1.9
135,5384,1.0,200,1.9
136,5392,2.0,252,1.9
137,5412,2.0,249,1.95
138,5536,2.0,239,2.05
139,5548,2.0,239,2.05
140,5556,1.0,201,2.0
141,5608,3.0,285,2.0
142,5636,0.0,156,1.95
143,5648,0.0,163,1.95
144,5720,2.0,241,2.0
145,5748,0.0,177,1.75
146,5804,2.0,223,1.85
147,5812,3.0,263,1.95
148,5820,0.0,181,1.9
149,5920,2.0,239,1.8
150,5968,1.0,223,1.8
151,5980,2.0,249,1.65
152,5996,3.0,262,1.7
153,6068,0.0,164,1.65
154,6084,2.0,226,1.5
155,6096,0.0,176,1.45
156,6204,1.0,209,1.4
157,6208,3.0,311,1.45
158,6212,1.0,196,1.4
159,6296,3.0,258,1.45
160,6308,0.0,175,1.4
161,6384,2.0,249,1.35
162,6412,3.0,275,1.5
163,6468,2.0,227,1.6
164,6512,1.0,192,1.55
165,6548,1.0,217,1.6
166,6644,8.0,407,1.9
167,6688,2.0,231,1.85
168,6708,3.0,304,2.0
169,6772,1.0,191,1.95
170,6780,0.0,173,1.9
171,6856,2.0,224,1.9
172,6864,6.0,377,2.05
173,6864,0.0,171,2.05
174,6944,2.0,238,2.05
175,7012,2.0,237,2.15
176,7028,2.0,222,2.2
177,7044,3.0,240,2.2
178,7124,3.0,261,2.3
179,7176,2.0,245,2.25
180,7180,1.0,194,2.3
181,7200,2.0,251,2.3
182,7272,0.0,171,2.15
183,7300,0.0,173,2.05
184,7324,3.0,264,2.15
185,7412,3.0,306,2.25
186,7452,2.0,259,1.95
187,7452,1.0,214,1.9
188,7464,2.0,219,1.85
189,7604,2.0,267,1.9
190,7612,2.0,231,2.0
191,7628,2.0,249,2.0
192,7644,3.0,258,1.85
193,7788,3.0,260,2.0
194,7800,2.0,214,2.0
195,7864,4.0,306,2.1
196,7880,0.0,146,2.0
197,7908,5.0,347,2.1
198,7940,1.0,211,2.0
199,7980,0.0,179,1.9
200,8040,2.0,237,1.95
201,8064,2.0,214,1.95
202,8084,1.0,227,2.0
203,8116,1.0,190,2.05
204,8160,1.0,180,1.95
205,8212,1.0,197,1.85
206,8256,3.0,256,1.9
207,8280,2.0,242,1.95
208,8332,2.0,255,1.95
209,8392,1.0,211,1.9
210,8416,0.0,144,1.8
211,8420,3.0,267,1.85
212,8468,2.0,262,1.8
213,8528,1.0,198,1.7
214,8548,1.0,184,1.65
215,8612,1.0,206,1.5
216,8692,1.0,228,1.55
217,8700,5.0,360,1.55
218,8708,2.0,246,1.6
219,8756,1.0,211,1.65
220,8804,1.0,193,1.6
221,8808,0.0,166,1.5
222,8872,2.0,237,1.55
223,8968,2.0,246,1.6
224,8968,2.0,216,1.65
225,9044,4.0,344,1.8
226,9048,2.0,251,1.75
227,9080,1.0,167,1.7
228,9132,2.0,229,1.7
229,9172,1.0,192,1.7
230,9176,1.0,205,1.75
231,9216,1.0,199,1.65
232,9288,2.0,237,1.65
233,9352,2.0,235,1.7
234,9408,4.0,309,1.85
235,9424,3.0,269,1.95
236,9452,2.0,236,2.0
237,9488,1.0,192,1.8
238,9560,1.0,213,1.75
239,9584,2.0,242,1.8
240,9588,1.0,197,1.8
241,9688,1.0,194,1.85
242,9696,3.0,264,1.9
243,9732,1.0,222,1.85
244,9756,2.0,256,1.85
245,9796,0.0,155,1.65
246,9888,2.0,236,1.65
247,9896,0.0,169,1.6
248,9900,1.0,207,1.55
249,9944,4.0,324,1.7
250,9984,0.0,150,1.65
251,10032,1.0,208,1.65
252,10060,2.0,243,1.65
253,10088,1.0,206,1.6
254,10120,1.0,212,1.45
255,10160,0.0,166,1.3
256,10176,1.0,226,1.25
257,10188,0.0,182,1.2
258,10264,1.0,221,1.2
259,10304,1.0,207,1.15
260,10388,3.0,289,1.25
261,10408,4.0,281,1.4
262,10464,3.0,272,1.4
263,10516,1.0,209,1.4
264,10608,3.0,279,1.45
265,10628,2.0,227,1.55
266,10632,6.0,402,1.75
267,10704,2.0,244,1.85
268,10728,0.0,165,1.8
269,10732,0.0,175,1.6
270,10804,0.0,183,1.6
271,10828,0.0,181,1.55
272,10840,3.0,297,1.6
273,10904,0.0,180,1.55
274,10940,0.0,178,1.5
275,10956,3.0,301,1.65
276,10964,1.0,194,1.65
277,11032,0.0,150,1.65
278,11040,1.0,203,1.65
279,11112,2.0,213,1.7
280,11160,3.0,261,1.7
281,11228,3.0,259,1.65
282,11236,3.0,264,1.65
283,11308,3.0,273,1.75
284,11316,2.0,237,1.7
285,11404,2.0,238,1.7
286,11464,2.0,217,1.5
287,11480,0.0,152,1.4
288,11552,5.0,312,1.65
289,11576,6.0,399,1.95
290,11612,1.0,210,2.0
291,11632,3.0,250,2.15
292,11696,0.0,161,2.0
293,11720,2.0,247,2.1
294,11752,1.0,205,2.15
295,11856,5.0,356,2.25
296,11868,2.0,232,2.3
297,11920,3.0,281,2.45
298,11928,2.0,257,2.5
299,12020,0.0,154,2.4
300,12032,2.0,227,2.35
301,12072,1.0,198,2.25
302,12116,4.0,336,2.3
303,12120,0.0,154,2.15
304,12160,1.0,211,2.1
305,12260,1.0,202,2.05
306,12276,2.0,219,2.05
307,12284,3.0,287,2.2
308,12372,3.0,278,2.1
309,12460,2.0,246,1.9
310,12472,3.0,266,2.0
311,12472,0.0,154,1.85
312,12488,3.0,293,2.0
313,12572,0.0,174,1.9
314,12660,3.0,257,2.0
315,12660,2.0,236,1.85
316,12760,5.0,372,2.0
317,12768,2.0,265,1.95
318,12872,3.0,278,2.0
319,12876,7.0,297,2.35
320,12916,2.0,236,2.35
321,13020,1.0,225,2.35
322,13028,2.0,224,2.25
323,13028,4.0,330,2.45
324,13056,1.0,204,2.45
325,13112,0.0,170,2.4
326,13128,0.0,165,2.3
327,13184,1.0,200,2.2
328,13184,2.0,215,2.15
329,13228,0.0,182,2.05
330,13240,1.0,204,1.95
331,13284,0.0,162,1.95
332,13392,3.0,288,1.95
333,13412,2.0,235,2.05
334,13440,3.0,295,2.05
335,13448,2.0,236,2.05
336,13540,2.0,229,1.9
337,13560,2.0,211,1.9
338,13588,2.0,215,1.85
339,13648,3.0,283,1.65
340,13732,3.0,256,1.7
341,13752,3.0,264,1.8
342,13800,4.0,292,1.9
343,13804,2.0,220,1.8
344,13956,4.0,260,1.95
345,13968,11.0,293,2.5
346,13984,3.0,269,2.65
347,13988,3.0,259,2.75
348,14096,1.0,197,2.7
349,14112,1.0,199,2.75
350,14128,2.0,253,2.8
351,14212,0.0,168,2.8
352,14228,0.0,183,2.65
353,14232,4.0,315,2.75
354,14316,3.0,278,2.75
355,14328,0.0,174,2.65
356,14428,0.0,154,2.55
357,14432,3.0,289,2.6
358,14488,2.0,242,2.6
359,14524,5.0,355,2.7
360,14648,3.0,293,2.7
361,14652,3.0,293,2.7
362,14696,2.0,255,2.6
363,14756,4.0,340,2.7
364,14812,2.0,232,2.6
365,14824,2.0,249,2.15
366,14868,2.0,228,2.1
367,14924,0.0,172,1.95
368,14928,2.0,242,2.0
369,15056,4.0,324,2.15
370,15072,3.0,282,2.2
371,15084,2.0,234,2.3
372,15116,3.0,253,2.45
373,15156,0.0,152,2.25
374,15168,1.0,167,2.15
375,15204,1.0,197,2.2
376,15280,2.0,231,2.3
377,15304,2.0,206,2.25
378,15368,2.0,225,2.25
379,15368,3.0,264,2.15
380,15444,2.0,234,2.1
381,15476,2.0,253,2.05
382,15540,2.0,240,2.05
383,15576,0.0,177,1.85
384,15636,4.0,347,1.95
385,15644,3.0,280,2.0
386,15696,2.0,213,2.0
387,15808,4.0,288,2.2
388,15856,3.0,285,2.25
389,15908,0.0,168,2.05
390,15928,4.0,313,2.1
391,15932,5.0,369,2.25
392,16028,2.0,250,2.2
393,16052,1.0,200,2.25
394,16076,1.0,201,2.25
395,16120,2.0,265,2.3
396,16128,0.0,155,2.2
397,16152,0.0,155,2.1
398,16220,0.0,179,2.0
399,16300,2.0,235,1.95
400,16308,2.0,239,1.95
401,16316,3.0,295,2.0
402,16376,2.0,239,2.0
403,16444,2.0,226,2.1
404,16456,2.0,210,2.0
405,16460,2.0,198,1.95
406,16524,2.0,213,1.95
407,16592,2.0,224,1.85
408,16604,2.0,206,1.8
409,16604,2.0,215,1.9
410,16752,4.0,309,1.9
411,16776,3.0,242,1.8
412,16796,3.0,261,1.85
413,16824,4.0,295,2.0
414,16964,4.0,280,2.15
415,17008,3.0,253,2.2
416,17008,4.0,291,2.4
417,17020,8.0,311,2.8
418,17108,0.0,155,2.8
419,17120,2.0,210,2.8
420,17120,0.0,172,2.7
421,17180,2.0,228,2.65
422,17220,0.0,163,2.55
423,17280,2.0,244,2.55
424,17312,2.0,273,2.55
425,17364,1.0,205,2.5
426,17380,0.0,154,2.4
427,17400,3.0,300,2.45
428,17564,4.0,321,2.55
429,17596,4.0,286,2.65
430,17648,5.0,338,2.7
431,17672,5.0,339,2.8
432,17780,3.0,238,2.8
433,17916,4.0,327,2.8
434,17936,6.0,367,2.9
435,17944,2.0,231,2.85
436,17956,8.0,469,3.05
437,18016,0.0,166,2.65
438,18108,2.0,234,2.75
439,18116,2.0,235,2.75
440,18128,2.0,230,2.85
441,18188,2.0,240,2.85
442,18216,0.0,175,2.85
443,18228,0.0,162,2.75
444,18280,2.0,229,2.75
445,18372,2.0,237,2.8
446,18384,2.0,234,2.9
447,18392,3.0,284,2.9
448,18428,2.0,219,2.8
449,18532,2.0,231,2.7
450,18536,2.0,246,2.55
451,18556,2.0,234,2.4
452,18592,2.0,219,2.35
453,18676,2.0,227,2.25
454,18700,2.0,215,2.05
455,18728,3.0,270,2.1
456,18788,3.0,260,1.85
457,18832,2.0,213,1.95
458,18864,2.0,241,1.95
459,18932,0.0,172,1.85
460,18948,3.0,274,1.9
461,18960,2.0,241,1.9
462,18964,0.0,163,1.9
463,19060,0.0,168,1.9
464,19104,2.0,252,1.9
465,19120,2.0,229,1.9
466,19136,2.0,243,1.9
467,19220,0.0,162,1.75
468,19260,3.0,281,1.8
469,19328,3.0,302,1.85
470,19492,5.0,346,2.0
471,19496,11.0,428,2.45
472,19504,3.0,254,2.5
473,19520,4.0,316,2.6
474,19640,2.0,226,2.6
475,19644,2.0,209,2.55
476,19664,2.0,213,2.5
477,19708,3.0,280,2.55
478,19804,2.0,236,2.55
479,19856,3.0,272,2.7
480,19904,4.0,319,2.75
481,19908,3.0,256,2.8
482,19952,2.0,232,2.9
483,20064,4.0,277,3.1
484,20096,2.0,220,3.1
485,20128,4.0,297,3.2
486,20188,5.0,363,3.35
487,20212,2.0,219,3.45
488,20244,2.0,232,3.4
489,20324,3.0,265,3.4
490,20352,2.0,233,3.25
491,20360,2.0,212,2.8
492,20452,4.0,276,2.85
493,20480,2.0,230,2.75
494,20488,1.0,202,2.7
495,20528,2.0,248,2.7
496,20608,2.0,239,2.7
497,20628,2.0,214,2.65
498,20684,3.0,254,2.7
499,20724,3.0,273,2.7
500,20804,3.0,278,2.65
501,20824,3.0,275,2.65
502,20872,2.0,218,2.65
503,20880,3.0,258,2.6
504,20952,2.0,224,2.6
505,20972,2.0,209,2.5
506,21024,2.0,216,2.35
507,21068,3.0,261,2.4
508,21148,3.0,271,2.45
509,21168,3.0,264,2.45
510,21220,3.0,250,2.5
511,21264,3.0,276,2.55
512,21296,2.0,228,2.45
513,21316,2.0,203,2.45
514,21376,2.0,236,2.5
515,21468,3.0,272,2.55
516,21484,2.0,225,2.55
517,21492,3.0,273,2.6
518,21608,4.0,298,2.65
519,21632,2.0,220,2.6
520,21648,2.0,225,2.55
521,21708,5.0,314,2.65
522,21756,2.0,229,2.65
523,21780,2.0,229,2.6
524,21860,4.0,281,2.7
525,21884,3.0,254,2.75
526,22016,4.0,335,2.85
527,22040,4.0,338,2.9
528,22048,2.0,226,2.85
529,22064,3.0,274,2.85
530,22212,3.0,264,2.85
531,22236,3.0,260,2.85
532,22244,3.0,256,2.9
533,22260,3.0,274,2.95
534,22360,2.0,223,2.95
535,22412,3.0,239,2.95
536,22440,3.0,273,3.0
537,22456,3.0,263,3.0
538,22556,3.0,276,2.95
539,22568,2.0,226,2.95
540,22624,2.0,228,2.95
541,22624,3.0,238,2.85
542,22720,2.0,239,2.85
543,22780,2.0,231,2.85
544,22824,3.0,270,2.8
545,22840,1.0,186,2.7
546,22908,7.0,400,2.85
547,22940,2.0,245,2.75
548,22996,2.0,227,2.75
549,23016,3.0,251,2.75
550,23104,3.0,263,2.75
551,23144,3.0,263,2.75
552,23152,2.0,227,2.7
553,23180,2.0,230,2.65
554,23204,0.0,178,2.55
555,23316,2.0,227,2.5
556,23316,2.0,233,2.45
557,23372,3.0,239,2.45
558,23528,2.0,228,2.4
559,23548,5.0,287,2.55
560,23560,8.0,462,2.85
561,23688,8.0,445,3.1
562,23704,3.0,245,3.15
563,23756,7.0,287,3.4
564,23764,4.0,271,3.45
565,23864,3.0,231,3.55
566,23880,3.0,251,3.35
567,23964,3.0,255,3.4
568,23980,0.0,181,3.3
569,24016,4.0,323,3.35
570,24124,1.0,200,3.25
571,24156,2.0,250,3.2
572,24160,1.0,210,3.15
573,24168,5.0,381,3.3
574,24224,0.0,163,3.3
575,24232,0.0,157,3.2
576,24244,0.0,149,3.1
577,24252,0.0,175,2.95
578,24352,1.0,205,2.9
579,24360,1.0,206,2.7
580,24372,1.0,208,2.35
581,24396,1.0,213,2.0
582,24452,0.0,159,1.85
583,24460,0.0,181,1.5
584,24496,0.0,155,1.3
585,24552,0.0,163,1.15
586,24560,0.0,161,1.0
587,24564,2.0,251,0.95
588,24624,1.0,211,1.0
589,24652,0.0,162,0.8
590,24724,2.0,230,0.85
591,24776,3.0,293,0.9
592,24788,2.0,225,0.95
593,24824,2.0,242,0.8
594,24928,3.0,275,0.95
595,24948,2.0,252,1.05
596,24980,2.0,263,1.15
597,25044,3.0,299,1.3
598,25048,0.0,166,1.25
599,25064,1.0,209,1.25
600,25128,2.0,216,1.3
601,25160,1.0,167,1.3
602,25164,1.0,180,1.35
603,25176,1.0,166,1.4
604,25196,0.0,138,1.4
605,25232,0.0,147,1.4
606,25308,2.0,210,1.5
607,25344,2.0,234,1.5
608,25372,3.0,251,1.6
609,25380,2.0,233,1.7
610,25508,3.0,283,1.75
611,25544,2.0,241,1.7
612,25584,3.0,291,1.75
613,25604,4.0,333,1.85
614,25680,2.0,255,1.8
615,25704,0.0,178,1.7
616,25756,2.0,229,1.7
617,25780,0.0,158,1.55
618,25796,0.0,158,1.55
619,25888,6.0,424,1.8
620,25900,1.0,200,1.75
621,25928,2.0,249,1.8
622,25952,2.0,213,1.85
623,26020,0.0,151,1.8
624,26024,1.0,216,1.85
625,26036,1.0,206,1.9
626,26048,1.0,187,1.85
627,26104,0.0,125,1.75
628,26188,2.0,218,1.7
629,26224,3.0,264,1.75
630,26244,3.0,277,1.75
631,26272,2.0,244,1.75
632,26344,0.0,157,1.6
633,26396,2.0,232,1.5
634,26416,1.0,211,1.45
635,26420,3.0,307,1.6
636,26488,1.0,219,1.55
637,26512,0.0,163,1.55
638,26532,1.0,215,1.6
639,26560,1.0,205,1.35
640,26596,0.0,166,1.3
641,26616,1.0,194,1.25
642,26708,0.0,155,1.15
643,26716,2.0,261,1.25
644,26724,1.0,195,1.25
645,26736,2.0,233,1.3
646,26800,0.0,163,1.25
647,26820,0.0,167,1.25
648,26852,1.0,214,1.2
649,26860,1.0,192,1.1
650,26964,1.0,207,1.0
651,26992,2.0,257,1.0
652,26996,1.0,226,1.05
653,27004,1.0,216,1.0
654,27092,0.0,183,0.95
655,27132,1.0,221,0.85
656,27148,1.0,208,0.85
657,27156,2.0,253,0.95
658,27184,0.0,173,0.9
659,27300,1.0,207,0.9
660,27320,2.0,253,1.0
661,27324,2.0,248,1.05
662,27328,1.0,215,1.1
663,27456,2.0,214,1.1
664,27504,2.0,236,1.15
665,27528,3.0,275,1.2
666,27576,5.0,314,1.45
667,27612,2.0,232,1.55
668,27668,2.0,219,1.6
669,27672,1.0,210,1.6
670,27704,1.0,190,1.6
671,27712,0.0,178,1.5
672,27768,0.0,182,1.45
673,27812,0.0,157,1.4
674,27816,1.0,209,1.45
675,27880,2.0,232,1.5
676,27912,1.0,206,1.5
677,27988,2.0,242,1.5
678,28032,3.0,284,1.65
679,28048,2.0,231,1.7
680,28080,2.0,242,1.7
681,28156,2.0,228,1.7
682,28200,2.0,230,1.75
683,28216,2.0,235,1.75
684,28256,2.0,253,1.75
685,28292,1.0,218,1.65
686,28336,1.0,212,1.45
687,28352,1.0,207,1.4
688,28384,1.0,205,1.35
689,28436,0.0,181,1.3
690,28452,0.0,167,1.25
691,28456,2.0,236,1.35
692,28512,1.0,205,1.4
693,28580,1.0,224,1.45
694,28588,1.0,206,1.45
695,28612,2.0,232,1.45
696,28632,1.0,197,1.45
697,28740,1.0,207,1.4
698,28748,2.0,245,1.35
699,28756,2.0,247,1.35
700,28828,3.0,260,1.4
701,28856,0.0,182,1.3
702,28904,2.0,229,1.3
703,28956,0.0,172,1.2
704,28972,1.0,217,1.15
705,29064,6.0,398,1.4
706,29096,2.0,248,1.45
707,29100,1.0,227,1.45
708,29144,2.0,234,1.5
709,29196,0.0,181,1.5
710,29208,1.0,221,1.55
711,29280,0.0,163,1.45
712,29292,2.0,214,1.5
713,29312,3.0,291,1.6
714,29324,1.0,193,1.6
715,29396,1.0,189,1.55
716,29424,1.0,179,1.55
717,29464,2.0,240,1.6
718,29492,2.0,226,1.6
719,29552,2.0,210,1.6
720,29652,0.0,159,1.45
721,29664,3.0,255,1.6
722,29684,4.0,343,1.7
723,29788,5.0,360,1.95
724,29836,2.0,249,2.0
725,29840,2.0,256,1.8
726,29916,3.0,297,1.85
727,30012,2.0,238,1.9
728,30012,3.0,292,1.95
729,30024,2.0,246,2.05
730,30084,2.0,248,2.1
731,30176,2.0,229,2.2
732,30272,4.0,340,2.3
733,30292,4.0,340,2.35
734,30304,3.0,284,2.45
735,30340,2.0,247,2.5
736,30404,0.0,157,2.45
737,30428,1.0,214,2.4
738,30516,4.0,319,2.5
739,30540,1.0,202,2.45
740,30660,3.0,306,2.6
741,30672,6.0,413,2.75
742,30684,2.0,224,2.65
743,30708,2.0,242,2.5
744,30828,2.0,239,2.5
745,30848,2.0,231,2.5
746,30852,2.0,240,2.45
747,30876,2.0,240,2.45
748,30992,2.0,227,2.4
749,31024,2.0,240,2.4
750,31048,2.0,252,2.4
751,31068,3.0,281,2.45
752,31212,3.0,281,2.4
753,31236,3.0,289,2.35
754,31268,3.0,303,2.35
755,31336,4.0,326,2.45
756,31384,2.0,249,2.55
757,31436,3.0,268,2.65
758,31460,3.0,247,2.6
759,31576,3.0,255,2.7
760,31592,5.0,335,2.8
761,31632,3.0,258,2.65
762,31644,3.0,251,2.7
763,31776,3.0,276,2.75
764,31776,3.0,268,2.8
765,31788,2.0,231,2.8
766,31800,2.0,214,2.8
767,31876,0.0,163,2.7
768,31888,0.0,163,2.6
769,31948,2.0,230,2.6
770,32020,3.0,295,2.65
771,32084,1.0,209,2.55
772,32100,3.0,279,2.55
773,32120,0.0,162,2.4
774,32184,0.0,166,2.25
775,32192,6.0,392,2.35
776,32200,0.0,170,2.25
777,32292,2.0,250,2.2
778,32292,0.0,169,2.05
779,32356,2.0,245,2.0
780,32392,0.0,161,1.75
781,32464,2.0,251,1.7
782,32468,4.0,342,1.75
783,32484,1.0,184,1.65
784,32520,1.0,210,1.55
785,32620,2.0,239,1.55
786,32684,7.0,271,1.8
787,32700,7.0,286,2.15
788,32748,4.0,309,2.35
789,32776,2.0,219,2.35
790,32840,2.0,231,2.3
791,32904,1.0,184,2.3
792,32920,2.0,238,2.25
793,32948,4.0,309,2.45
794,33060,2.0,237,2.55
795,33084,4.0,314,2.45
796,33116,3.0,253,2.6
797,33148,3.0,268,2.65
798,33180,1.0,182,2.7
799,33184,0.0,160,2.6
800,33268,1.0,196,2.65
801,33404,1.0,204,2.6
802,33408,3.0,303,2.55
803,33412,3.0,309,2.65
804,33428,6.0,395,2.9
805,33544,1.0,214,2.85
806,33548,1.0,205,2.55
807,33568,2.0,238,2.3
808,33700,2.0,220,2.2
809,33700,4.0,344,2.3
810,33748,3.0,277,2.35
811,33840,4.0,334,2.5
812,33848,0.0,159,2.4
813,33900,3.0,273,2.35
814,33920,3.0,283,2.4
815,33968,1.0,189,2.25
816,34092,2.0,256,2.2
817,34104,5.0,332,2.3
818,34116,7.0,290,2.6
819,34224,5.0,337,2.85
820,34348,4.0,316,3.0
821,34404,6.0,359,3.25
822,34560,10.0,550,3.6
823,34584,7.0,418,3.8
824,34676,5.0,347,3.75
825,34796,9.0,520,4.15
826,34836,5.0,317,4.35
827,34908,7.0,416,4.6
828,34944,2.0,217,4.6
829,35036,1.0,199,4.45
830,35048,7.0,443,4.65
831,35100,2.0,217,4.55
832,35164,6.0,403,4.85
833,35220,3.0,262,4.85
834,35296,4.0,318,4.9
835,35376,5.0,361,5.1
836,35480,6.0,397,5.3
837,35500,4.0,284,5.25
838,35628,8.0,477,5.3
839,35632,5.0,336,5.3
840,35856,11.0,443,5.65
841,35884,5.0,316,5.6
842,35916,9.0,482,5.55
843,35956,0.0,174,5.2
844,36008,11.0,444,5.5
845,36072,2.0,236,5.15
846,36132,3.0,262,5.05
847,36140,5.0,326,4.95
848,36256,5.0,309,5.1
849,36340,4.0,264,5.25
850,36396,5.0,330,5.15
851,36404,2.0,224,5.15
852,36496,9.0,493,5.3
853,36644,4.0,332,5.35
854,36752,7.0,424,5.5
855,36772,9.0,508,5.7
856,36812,3.0,254,5.55
857,36848,7.0,414,5.7
858,36948,4.0,278,5.5
859,37028,5.0,336,5.5
860,37060,4.0,306,5.15
861,37104,5.0,333,5.15
862,37336,8.0,460,5.1
863,37400,8.0,431,5.5
864,37460,8.0,467,5.35
865,37504,8.0,467,5.65
866,37688,3.0,242,5.65
867,37744,11.0,475,5.95
868,37752,7.0,422,6.05
869,37760,6.0,368,6.15
870,37928,3.0,233,6.05
871,37928,3.0,241,6.1
872,38064,11.0,450,6.2
873,38088,7.0,406,6.35
874,38144,7.0,271,6.35
875,38188,8.0,319,6.3
876,38396,9.0,363,6.6
877,38400,7.0,394,6.6
878,38416,4.0,289,6.6
879,38460,6.0,398,6.65
880,38536,2.0,204,6.55
881,38648,5.0,327,6.55
882,38704,3.0,238,6.3
883,38728,6.0,382,6.2
884,38884,8.0,319,6.2
885,38964,10.0,570,6.3
886,39020,6.0,391,6.45
887,39056,7.0,385,6.25
888,39228,7.0,285,6.25
889,39252,9.0,352,6.4
890,39260,8.0,441,6.65
891,39264,7.0,283,6.85
892,39488,8.0,333,6.7
893,39572,6.0,366,6.65
894,39576,6.0,407,6.6
895,39588,7.0,408,6.55
896,39776,9.0,362,6.55
897,39808,4.0,286,6.4
898,39884,6.0,387,6.5
899,40016,9.0,506,6.65
900,40044,11.0,316,7.1
901,40084,6.0,382,7.15
902,40192,3.0,250,7.15
903,40192,6.0,386,7.15
904,40248,4.0,274,6.95
905,40368,5.0,367,6.7
906,40424,4.0,304,6.6
907,40464,7.0,297,6.6
908,40508,6.0,396,6.55
909,40708,4.0,338,6.3
910,40716,6.0,421,6.2
911,40804,5.0,351,6.1
912,40808,7.0,410,6.05
913,40940,4.0,307,5.95
914,41032,6.0,399,5.95
915,41136,7.0,407,5.95
916,41148,7.0,409,5.85
917,41248,7.0,274,6.0
918,41256,6.0,382,6.0
919,41360,4.0,282,5.75
920,41396,5.0,337,5.45
921,41484,11.0,293,5.7
922,41544,3.0,251,5.7
923,41592,7.0,400,5.75
924,41816,9.0,498,6.0
925,41820,9.0,398,6.2
926,41840,6.0,369,6.3
927,41844,4.0,313,6.15
928,42116,6.0,366,6.15
929,42124,6.0,365,6.25
930,42148,7.0,385,6.3
931,42244,11.0,457,6.6
