episode,timestep,reward,length,rolling_mean_reward_20
94,3676,4.0,323,1.4
95,3732,1.0,206,1.35
96,3764,2.0,247,1.35
97,3800,2.0,250,1.45
98,3848,2.0,231,1.45
99,3956,3.0,286,1.6
100,3964,3.0,265,1.75
101,3984,1.0,205,1.75
102,3992,2.0,248,1.7
103,4048,0.0,146,1.7
104,4064,0.0,166,1.6
105,4092,0.0,155,1.55
106,4160,2.0,245,1.6
107,4224,2.0,231,1.6
108,4228,1.0,204,1.6
109,4268,3.0,286,1.75
110,4364,1.0,217,1.7
111,4396,3.0,311,1.85
112,4396,1.0,182,1.8
113,4400,2.0,242,1.75
114,4524,1.0,199,1.6
115,4528,1.0,199,1.6
116,4528,2.0,245,1.6
117,4532,1.0,204,1.55
118,4628,0.0,177,1.45
119,4696,2.0,226,1.4
120,4712,2.0,247,1.35
121,4744,3.0,295,1.45
122,4832,1.0,197,1.4
123,4836,0.0,156,1.4
124,4840,1.0,205,1.45
125,4912,5.0,347,1.7
126,4928,0.0,151,1.6
127,4976,1.0,212,1.55
128,5064,1.0,196,1.55
129,5072,4.0,312,1.6
130,5120,1.0,212,1.6
131,5220,5.0,386,1.7
132,5236,2.0,223,1.75
133,5256,1.0,210,1.7
134,5364,5.0,360,1.9
135,5384,1.0,200,1.9
136,5392,2.0,252,1.9
137,5412,2.0,249,1.95
138,5536,2.0,239,2.05
139,5548,2.0,239,2.05
140,5556,1.0,201,2.0
141,5608,3.0,285,2.0
142,5636,0.0,156,1.95
143,5648,0.0,163,1.95
144,5720,2.0,241,2.0
145,5748,0.0,177,1.75
146,5804,2.0,223,1.85
147,5812,3.0,263,1.95
148,5820,0.0,181,1.9
149,5920,2.0,239,1.8
150,5968,1.0,223,1.8
151,5980,2.0,249,1.65
152,5996,3.0,262,1.7
153,6068,0.0,164,1.65
154,6084,2.0,226,1.5
155,6096,0.0,176,1.45
156,6204,1.0,209,1.4
157,6208,3.0,311,1.45
158,6212,1.0,196,1.4
159,6296,3.0,258,1.45
160,6308,0.0,175,1.4
161,6384,2.0,249,1.35
162,6412,3.0,275,1.5
163,6468,2.0,227,1.6
164,6512,1.0,192,1.55
165,6548,1.0,217,1.6
166,6644,8.0,407,1.9
167,6688,2.0,231,1.85
168,6708,3.0,304,2.0
169,6772,1.0,191,1.95
170,6780,0.0,173,1.9
171,6856,2.0,224,1.9
172,6864,6.0,377,2.05
173,6864,0.0,171,2.05
174,6944,2.0,238,2.05
175,7012,2.0,237,2.15
176,7028,2.0,222,2.2
177,7044,3.0,240,2.2
178,7124,3.0,261,2.3
179,7176,2.0,245,2.25
180,7180,1.0,194,2.3
181,7200,2.0,251,2.3
182,7272,0.0,171,2.15
183,7300,0.0,173,2.05
184,7324,3.0,264,2.15
185,7412,3.0,306,2.25
186,7452,2.0,259,1.95
187,7452,1.0,214,1.9
188,7464,2.0,219,1.85
189,7604,2.0,267,1.9
190,7612,2.0,231,2.0
191,7628,2.0,249,2.0
192,7644,3.0,258,1.85
193,7788,3.0,260,2.0
194,7800,2.0,214,2.0
195,7864,4.0,306,2.1
196,7880,0.0,146,2.0
197,7908,5.0,347,2.1
198,7940,1.0,211,2.0
199,7980,0.0,179,1.9
200,8040,2.0,237,1.95
201,8064,2.0,214,1.95
202,8084,1.0,227,2.0
203,8116,1.0,190,2.05
204,8160,1.0,180,1.95
205,8212,1.0,197,1.85
206,8256,3.0,256,1.9
207,8280,2.0,242,1.95
208,8332,2.0,255,1.95
209,8392,1.0,211,1.9
210,8416,0.0,144,1.8
211,8420,3.0,267,1.85
212,8468,2.0,262,1.8
213,8528,1.0,198,1.7
214,8548,1.0,184,1.65
215,8612,1.0,206,1.5
216,8692,1.0,228,1.55
217,8700,5.0,360,1.55
218,8708,2.0,246,1.6
219,8756,1.0,211,1.65
220,8804,1.0,193,1.6
221,8808,0.0,166,1.5
222,8872,2.0,237,1.55
223,8968,2.0,246,1.6
224,8968,2.0,216,1.65
225,9044,4.0,344,1.8
226,9048,2.0,251,1.75
227,9080,1.0,167,1.7
228,9132,2.0,229,1.7
229,9172,1.0,192,1.7
230,9176,1.0,205,1.75
231,9216,1.0,199,1.65
232,9288,2.0,237,1.65
233,9352,2.0,235,1.7
234,9408,4.0,309,1.85
235,9424,3.0,269,1.95
236,9452,2.0,236,2.0
237,9488,1.0,192,1.8
238,9560,1.0,213,1.75
239,9584,2.0,242,1.8
240,9588,1.0,197,1.8
241,9688,1.0,194,1.85
242,9696,3.0,264,1.9
243,9732,1.0,222,1.85
244,9756,2.0,256,1.85
245,9796,0.0,155,1.65
246,9888,2.0,236,1.65
247,9896,0.0,169,1.6
248,9900,1.0,207,1.55
249,9944,4.0,324,1.7
250,9984,0.0,150,1.65
251,10032,1.0,208,1.65
252,10052,2.0,235,1.65
253,10188,3.0,280,1.7
254,10196,1.0,212,1.55
255,10216,3.0,264,1.55
256,10284,6.0,402,1.75
257,10368,2.0,235,1.8
258,10388,2.0,249,1.85
259,10440,4.0,327,1.95
260,10472,2.0,270,2.0
261,10488,0.0,181,1.95
262,10512,1.0,215,1.85
263,10584,1.0,216,1.85
264,10688,2.0,251,1.85
265,10712,1.0,194,1.9
266,10724,3.0,292,1.95
267,10760,5.0,347,2.2
268,10796,0.0,149,2.15
269,10880,2.0,239,2.05
270,10916,4.0,305,2.25
271,10968,3.0,286,2.35
272,11008,1.0,210,2.3
273,11052,4.0,337,2.35
274,11060,1.0,198,2.35
275,11140,2.0,237,2.3
276,11256,3.0,260,2.15
277,11316,5.0,376,2.3
278,11344,3.0,282,2.35
279,11368,5.0,385,2.4
280,11428,2.0,237,2.4
281,11452,1.0,203,2.45
282,11568,3.0,266,2.55
283,11600,2.0,254,2.6
284,11616,4.0,330,2.7
285,11716,0.0,162,2.65
286,11764,5.0,374,2.75
287,11792,2.0,261,2.6
288,11848,4.0,358,2.8
289,11884,0.0,172,2.7
290,11900,3.0,249,2.65
291,11912,2.0,224,2.6
292,11932,0.0,165,2.55
293,12060,2.0,259,2.45
294,12096,2.0,259,2.5
295,12104,2.0,235,2.5
296,12156,4.0,333,2.55
297,12260,2.0,220,2.4
298,12280,3.0,300,2.4
299,12300,1.0,222,2.2
300,12372,4.0,352,2.3
301,12380,0.0,154,2.25
302,12496,4.0,290,2.3
303,12500,1.0,194,2.25
304,12524,2.0,219,2.15
305,12524,3.0,304,2.3
306,12644,1.0,198,2.1
307,12660,2.0,247,2.1
308,12696,2.0,242,2.0
309,12732,3.0,265,2.15
310,12744,0.0,174,2.0
311,12760,0.0,180,1.9
312,12844,0.0,169,1.9
313,12852,2.0,213,1.9
314,12952,3.0,274,1.95
315,13008,2.0,234,1.95
316,13016,4.0,319,1.95
317,13016,2.0,245,1.95
318,13088,1.0,190,1.85
319,13192,1.0,165,1.85
320,13212,3.0,268,1.8
321,13228,3.0,285,1.95
322,13260,4.0,325,1.95
323,13360,0.0,178,1.9
324,13364,1.0,218,1.85
325,13368,2.0,235,1.8
326,13476,5.0,365,2.0
327,13532,2.0,248,2.0
328,13568,0.0,156,1.9
329,13580,3.0,293,1.9
330,13604,3.0,323,2.05
331,13624,0.0,152,2.05
332,13692,0.0,132,2.05
333,13740,2.0,238,2.05
334,13748,2.0,230,2.0
335,13776,2.0,239,2.0
336,13908,3.0,289,1.95
337,13940,3.0,268,2.0
338,13956,3.0,264,2.1
339,13960,3.0,265,2.2
340,14084,1.0,197,2.1
341,14100,1.0,222,2.0
342,14140,4.0,286,2.0
343,14140,3.0,258,2.15
344,14184,0.0,158,2.1
345,14200,0.0,171,2.0
346,14284,0.0,167,1.75
347,14300,0.0,168,1.65
348,14312,2.0,237,1.75
349,14380,3.0,319,1.75
350,14440,1.0,197,1.65
351,14480,0.0,183,1.65
352,14520,3.0,289,1.8
353,14572,4.0,360,1.9
354,14652,2.0,246,1.9
355,14720,4.0,363,2.0
356,14728,2.0,226,1.95
357,14776,4.0,329,2.0
358,14844,2.0,246,1.95
359,14892,2.0,236,1.9
360,14940,3.0,288,2.0
361,14948,2.0,246,2.05
362,14984,0.0,167,1.85
363,15016,2.0,248,1.8
364,15068,1.0,205,1.85
365,15092,1.0,218,1.9
366,15148,2.0,237,2.0
367,15192,0.0,159,2.0
368,15208,2.0,260,2.0
369,15284,3.0,277,2.0
370,15320,2.0,234,2.05
371,15372,2.0,247,2.15
372,15396,3.0,272,2.15
373,15476,3.0,260,2.1
374,15520,3.0,283,2.15
375,15540,2.0,224,2.05
376,15544,2.0,215,2.05
377,15660,3.0,239,2.0
378,15720,3.0,258,2.05
379,15720,2.0,256,2.05
380,15732,2.0,256,2.0
381,15824,2.0,248,2.0
382,15884,2.0,240,2.1
383,15896,2.0,241,2.1
384,15972,4.0,334,2.25
385,15996,2.0,244,2.3
386,16044,2.0,213,2.3
387,16088,3.0,273,2.45
388,16100,1.0,185,2.4
389,16180,1.0,214,2.3
390,16244,1.0,199,2.25
391,16308,6.0,391,2.45
392,16332,4.0,302,2.5
393,16364,2.0,240,2.45
394,16388,1.0,198,2.35
395,16480,2.0,255,2.35
396,16552,3.0,301,2.4
397,16560,3.0,256,2.4
398,16572,2.0,255,2.35
399,16644,2.0,229,2.35
400,16736,2.0,261,2.35
401,16744,0.0,181,2.25
402,16744,2.0,266,2.25
403,16756,2.0,252,2.25
404,16836,0.0,155,2.05
405,16908,2.0,240,2.05
406,16912,2.0,235,2.05
407,17008,0.0,156,1.9
408,17016,2.0,248,1.95
409,17036,4.0,358,2.1
410,17136,0.0,154,2.05
411,17136,3.0,280,1.9
412,17188,2.0,228,1.8
413,17228,3.0,287,1.85
414,17280,1.0,207,1.85
415,17308,2.0,252,1.85
416,17324,1.0,191,1.75
417,17408,0.0,167,1.6
418,17440,3.0,284,1.65
419,17500,3.0,279,1.7
420,17520,3.0,276,1.75
421,17588,2.0,232,1.85
422,17604,3.0,279,1.9
423,17656,2.0,213,1.9
424,17724,3.0,266,2.05
425,17740,1.0,202,2.0
426,17756,0.0,154,1.9
427,17760,2.0,239,2.0
428,17852,1.0,186,1.95
429,17876,1.0,201,1.8
430,17924,2.0,243,1.9
431,18000,2.0,221,1.85
432,18008,4.0,320,1.95
433,18072,2.0,206,1.9
434,18076,3.0,280,2.0
435,18156,2.0,214,2.0
436,18196,3.0,265,2.1
437,18224,2.0,218,2.2
438,18276,3.0,266,2.2
439,18304,2.0,223,2.15
440,18352,2.0,211,2.1
441,18380,2.0,227,2.1
442,18496,3.0,295,2.1
443,18500,1.0,197,2.05
444,18504,3.0,278,2.05
445,18596,4.0,316,2.2
446,18648,1.0,226,2.25
447,18668,2.0,257,2.25
448,18672,2.0,235,2.3
449,18696,0.0,154,2.25
450,18788,1.0,203,2.2
451,18812,2.0,242,2.2
452,18856,3.0,257,2.15
453,18912,3.0,284,2.2
454,18952,2.0,195,2.15
455,18972,3.0,243,2.2
456,18984,1.0,198,2.1
457,19108,3.0,274,2.15
458,19156,3.0,257,2.15
459,19204,4.0,311,2.25
460,19228,4.0,306,2.35
461,19380,3.0,301,2.4
462,19384,2.0,218,2.35
463,19388,3.0,246,2.45
464,19464,8.0,419,2.7
465,19512,1.0,197,2.55
466,19620,2.0,214,2.6
467,19628,4.0,328,2.7
468,19648,5.0,331,2.85
469,19816,3.0,247,3.0
470,19832,3.0,281,3.1
471,19836,6.0,395,3.3
472,19932,6.0,383,3.45
473,19996,3.0,252,3.45
474,20024,3.0,252,3.5
475,20072,2.0,197,3.45
476,20180,7.0,427,3.75
477,20368,6.0,419,3.9
478,20412,8.0,499,4.15
479,20464,7.0,456,4.3
480,20580,8.0,456,4.5
481,20604,4.0,294,4.55
482,20612,3.0,276,4.6
483,20636,2.0,241,4.55
484,20784,3.0,280,4.3
485,20828,3.0,260,4.4
486,20848,4.0,319,4.5
487,20912,1.0,200,4.35
488,21024,4.0,279,4.3
489,21024,9.0,482,4.6
490,21104,3.0,266,4.6
491,21136,1.0,184,4.35
492,21288,3.0,250,4.2
493,21376,11.0,594,4.6
494,21464,12.0,497,5.05
495,21488,7.0,408,5.3
496,21556,4.0,346,5.15
497,21596,4.0,303,5.05
498,21696,2.0,203,4.75
499,21700,4.0,292,4.6
500,21752,2.0,238,4.3
501,21772,6.0,380,4.4
502,21928,4.0,300,4.45
503,22020,7.0,389,4.7
504,22116,7.0,443,4.9
505,22164,8.0,470,5.15
506,22348,7.0,409,5.3
507,22436,5.0,350,5.5
508,22500,8.0,462,5.7
509,22516,3.0,243,5.4
510,22520,15.0,648,6.0
511,22740,4.0,322,6.15
512,22760,4.0,298,6.2
513,22840,8.0,473,6.05
514,22952,4.0,291,5.65
515,22956,9.0,508,5.75
516,22988,4.0,302,5.75
517,23160,7.0,391,5.9
518,23272,5.0,368,6.05
519,23276,7.0,398,6.2
520,23288,7.0,408,6.45
521,23356,4.0,274,6.35
522,23476,4.0,283,6.35
523,23484,4.0,289,6.2
524,23492,4.0,271,6.05
525,23580,1.0,173,5.7
526,23632,5.0,345,5.6
527,23860,8.0,450,5.75
528,23892,8.0,471,5.75
529,23900,5.0,335,5.85
530,24024,12.0,512,5.7
531,24168,4.0,348,5.7
532,24284,9.0,487,5.95
533,24288,8.0,477,5.95
534,24392,7.0,441,6.1
535,24416,5.0,319,5.9
536,24676,8.0,455,6.1
537,24696,12.0,482,6.35
538,24788,10.0,446,6.6
539,24800,11.0,480,6.8
540,25068,7.0,451,6.8
541,25080,5.0,349,6.85
542,25084,5.0,371,6.9
543,25148,9.0,510,7.15
544,25296,3.0,275,7.1
545,25312,2.0,230,7.15
546,25484,8.0,459,7.3
547,25572,10.0,576,7.4
548,25680,8.0,446,7.4
549,25868,15.0,634,7.9
550,25900,17.0,497,8.15
551,26008,9.0,497,8.4
552,26040,7.0,429,8.3
553,26384,11.0,594,8.45
554,26452,8.0,510,8.5
555,26484,8.0,514,8.65
556,26552,19.0,716,9.2
557,26828,7.0,457,8.95
558,26832,12.0,503,9.05
559,26860,6.0,375,8.8
560,26936,9.0,521,8.9
561,27204,8.0,442,9.05
562,27276,9.0,520,9.25
563,27312,7.0,451,9.15
564,27508,18.0,733,9.9
565,27556,7.0,408,10.15
566,27720,9.0,528,10.2
567,27816,6.0,377,10.0
568,27820,5.0,323,9.85
569,27852,2.0,192,9.2
570,27864,14.0,634,9.05
571,27956,2.0,198,8.7
572,28112,5.0,318,8.6
573,28120,6.0,381,8.35
574,28204,7.0,395,8.3
575,28204,5.0,331,8.15
576,28524,10.0,484,7.7
577,28548,9.0,506,7.8
578,28624,8.0,480,7.6
579,28724,13.0,585,7.95
580,28904,7.0,436,7.85
581,29016,18.0,551,8.35
582,29048,9.0,496,8.35
583,29168,2.0,213,8.1
584,29220,13.0,575,7.85
585,29348,3.0,251,7.65
586,29388,6.0,408,7.5
587,29416,11.0,592,7.75
588,29672,9.0,512,7.95
589,29736,7.0,419,8.2
590,29756,12.0,476,8.1
591,29992,11.0,316,8.55
592,30048,8.0,440,8.7
593,30100,8.0,448,8.8
594,30108,27.0,766,9.8
595,30488,14.0,558,10.25
596,30516,10.0,527,10.25
597,30532,14.0,504,10.5
598,30536,9.0,508,10.55
599,30796,5.0,345,10.15
600,30812,5.0,335,10.05
601,30860,9.0,416,9.6
602,30996,11.0,587,9.7
603,31116,5.0,331,9.85
604,31240,8.0,512,9.6
605,31376,15.0,648,10.2
606,31440,12.0,527,10.5
607,31488,4.0,305,10.15
608,31608,11.0,548,10.25
609,31788,7.0,427,10.25
610,31816,9.0,520,10.1
611,31928,9.0,522,10.0
612,32220,15.0,669,10.35
613,32224,11.0,476,10.5
614,32308,10.0,598,9.65
615,32396,10.0,529,9.45
616,32616,8.0,475,9.35
617,32736,13.0,570,9.3
618,32748,12.0,521,9.45
619,32852,10.0,517,9.7
620,33144,14.0,588,10.15
621,33272,14.0,598,10.4
622,33304,14.0,610,10.55
623,33348,13.0,575,10.95
624,33488,7.0,423,10.9
625,33612,7.0,425,10.5
626,33796,10.0,527,10.4
627,33900,16.0,673,11.0
628,34036,13.0,615,11.1
629,34056,13.0,528,11.4
630,34360,17.0,645,11.8
631,34424,8.0,428,11.75
632,34448,15.0,622,11.75
633,34560,12.0,605,11.8
634,34868,11.0,592,11.85
635,34956,12.0,612,11.95
636,35040,12.0,677,12.15
637,35068,14.0,567,12.2
638,35348,13.0,564,12.25
639,35484,8.0,492,12.15
640,35560,18.0,674,12.35
641,35608,18.0,636,12.55
642,35828,10.0,539,12.35
643,35912,9.0,493,12.15
644,35972,7.0,423,12.15
645,36040,13.0,537,12.45
646,36304,13.0,547,12.6
647,36320,6.0,355,12.1
648,36356,11.0,458,12.0
649,36468,3.0,232,11.5
650,36584,13.0,737,11.3
651,36652,5.0,360,11.15
652,36688,8.0,436,10.8
653,36808,10.0,406,10.7
654,36944,5.0,315,10.4
655,36960,6.0,387,10.1
656,37012,9.0,501,9.95
657,37232,9.0,494,9.7
658,37344,7.0,396,9.4
659,37424,12.0,524,9.6
660,37520,11.0,636,9.25
661,37556,7.0,295,8.7
662,37652,4.0,292,8.4
663,37744,15.0,572,8.7
664,37804,6.0,369,8.65
665,37876,7.0,403,8.35
666,38112,11.0,518,8.25
667,38224,16.0,556,8.75
668,38280,9.0,478,8.65
669,38328,12.0,589,9.1
670,38364,5.0,315,8.7
671,38676,10.0,536,8.95
672,38728,8.0,431,8.95
673,38744,9.0,527,8.9
674,38832,13.0,568,9.3
675,39040,7.0,386,9.35
676,39052,5.0,363,9.15
677,39120,6.0,351,9.0
678,39128,10.0,531,9.15
679,39308,5.0,339,8.8
680,39648,11.0,586,8.8
681,39680,18.0,631,9.35
682,39688,19.0,718,10.1
683,39800,10.0,555,9.85
684,39936,5.0,336,9.8
685,40160,12.0,590,10.05
686,40304,19.0,684,10.45
687,40308,13.0,581,10.3
688,40508,7.0,429,10.2
689,40620,18.0,762,10.5
690,40632,7.0,404,10.6
691,40656,2.0,205,10.2
692,40756,9.0,532,10.25
693,40900,5.0,359,10.05
694,40956,6.0,368,9.7
695,41084,10.0,531,9.85
696,41156,11.0,483,10.15
697,41256,6.0,360,10.15
698,41520,14.0,679,10.35
699,41624,12.0,618,10.7
700,41716,10.0,542,10.65
701,41844,20.0,761,10.75
702,41864,7.0,410,10.15
703,42092,8.0,450,10.05
704,42188,15.0,641,10.55
705,42304,12.0,509,10.55
706,42324,10.0,563,10.1
707,42628,13.0,507,10.1
708,42636,7.0,398,10.1
709,42676,14.0,660,9.9
710,42768,12.0,524,10.15
711,42960,7.0,405,10.4
712,43156,13.0,601,10.6
713,43260,11.0,559,10.9
714,43468,26.0,874,11.9
715,43488,11.0,590,11.95
716,43556,0.0,133,11.4
717,43732,12.0,658,11.7
718,43860,12.0,683,11.6
719,43860,11.0,458,11.55
720,43976,9.0,491,11.5
721,44232,8.0,429,10.9
722,44296,12.0,618,11.15
723,44440,13.0,518,11.4
724,44472,13.0,680,11.3
725,44712,10.0,562,11.2
726,44844,15.0,612,11.45
727,44968,11.0,609,11.35
728,45000,14.0,610,11.7
729,45220,14.0,589,11.7
730,45344,16.0,557,11.9
731,45500,12.0,567,12.15
732,45552,7.0,408,11.85
733,45668,19.0,763,12.25
734,45912,15.0,647,11.7
735,45996,9.0,501,11.6
736,46040,12.0,598,12.2
737,46160,13.0,567,12.25
738,46388,9.0,557,12.1
739,46436,8.0,462,11.95
740,46508,8.0,426,11.9
741,46560,12.0,623,12.1
742,46800,9.0,476,11.95
743,46972,10.0,479,11.8
744,46988,13.0,628,11.8
745,47116,19.0,682,12.25
746,47280,10.0,559,12.0
747,47456,7.0,410,11.8
748,47468,15.0,560,11.85
749,47504,12.0,590,11.75
750,47592,6.0,384,11.25
751,47896,9.0,474,11.1
752,48052,9.0,523,11.2
753,48084,13.0,697,10.9
754,48104,14.0,711,10.85
755,48336,9.0,524,10.85
756,48404,8.0,436,10.65
757,48596,13.0,556,10.65
758,48600,15.0,594,10.95
759,48792,8.0,468,10.95
760,48924,13.0,646,11.2
761,48988,7.0,466,10.95
762,49140,13.0,597,11.15
763,49284,11.0,561,11.2
764,49552,12.0,627,11.15
765,49576,20.0,722,11.2
766,49632,7.0,405,11.05
767,49712,12.0,643,11.3
768,49972,9.0,494,11.0
769,50152,15.0,605,11.15
770,50184,18.0,664,11.75
771,50280,21.0,636,12.35
772,50360,8.0,446,12.3
773,50468,6.0,390,11.95
774,50728,7.0,444,11.6
775,50756,12.0,648,11.75
776,50916,16.0,715,12.15
777,51084,8.0,422,11.9
778,51224,22.0,831,12.25
779,51264,7.0,417,12.2
780,51316,13.0,623,12.2
781,51620,8.0,471,12.25
782,51648,9.0,448,12.05
783,51668,12.0,660,12.1
784,51816,13.0,581,12.15
785,52232,9.0,498,11.6
786,52284,16.0,672,12.05
787,52296,19.0,724,12.4
788,52320,16.0,782,12.75
789,52608,7.0,377,12.35
790,52668,13.0,521,12.1
791,52800,11.0,586,11.6
792,52992,6.0,389,11.5
793,53088,21.0,840,12.25
794,53136,12.0,598,12.5
795,53440,17.0,701,12.75
796,53588,14.0,655,12.65
797,53592,11.0,573,12.8
798,53720,21.0,656,12.75
799,53952,4.0,309,12.6
800,53960,7.0,453,12.3
801,54028,13.0,657,12.55
802,54100,15.0,569,12.85
803,54240,5.0,343,12.5
804,54476,13.0,580,12.5
805,54496,10.0,547,12.55
806,54540,13.0,526,12.4
807,54700,10.0,537,11.95
808,54960,11.0,561,11.7
809,55032,6.0,404,11.65
810,55076,15.0,650,11.75
811,55124,12.0,664,11.8
812,55508,12.0,506,12.1
813,55620,21.0,664,12.1
814,55644,20.0,752,12.5
815,55812,21.0,756,12.7
816,56140,11.0,579,12.55
817,56140,19.0,696,12.95
818,56232,13.0,649,12.55
819,56364,16.0,610,13.15
820,56740,12.0,589,13.4
821,56796,14.0,729,13.45
822,56828,15.0,749,13.45
823,56896,12.0,607,13.8
824,57204,10.0,542,13.65
825,57324,12.0,576,13.75
826,57324,12.0,503,13.7
827,57444,17.0,708,14.05
828,57680,8.0,414,13.9
829,57720,12.0,581,14.2
830,57892,9.0,522,13.9
831,57976,15.0,734,14.05
832,58148,10.0,530,13.95
833,58296,15.0,640,13.65
834,58424,12.0,603,13.25
835,58572,13.0,667,12.85
836,58640,10.0,564,12.8
837,58656,7.0,441,12.2
838,58948,12.0,595,12.15
839,59152,18.0,646,12.25
840,59180,20.0,623,12.65
841,59292,17.0,715,12.8
842,59536,13.0,666,12.7
843,59704,13.0,592,12.75
844,59852,19.0,757,13.2
845,59956,19.0,731,13.55
846,60132,17.0,661,13.8
847,60192,7.0,399,13.3
848,60320,21.0,692,13.95
849,60528,12.0,645,13.95
850,60696,11.0,565,14.05
851,60704,12.0,654,13.9
852,60796,14.0,559,14.1
853,61012,11.0,560,13.9
854,61068,8.0,432,13.7
855,61184,11.0,559,13.6
856,61432,19.0,691,14.05
857,61588,15.0,583,14.45
858,61628,9.0,501,14.3
859,61752,18.0,807,14.3
860,62060,19.0,704,14.25
861,62104,10.0,552,13.9
862,62156,13.0,642,13.9
863,62172,8.0,478,13.65
864,62528,13.0,549,13.35
865,62540,10.0,451,12.9
866,62596,14.0,547,12.75
867,62892,23.0,787,13.55
868,63024,14.0,556,13.2
869,63072,12.0,590,13.2
870,63344,12.0,525,13.25
871,63372,18.0,850,13.55
872,63504,9.0,506,13.3
873,63528,11.0,574,13.3
874,63848,14.0,554,13.6
875,63988,14.0,729,13.75
876,64056,14.0,586,13.5
877,64244,21.0,797,13.8
878,64456,20.0,688,14.35
879,64612,13.0,707,14.1
880,64668,4.0,268,13.35
881,64764,21.0,763,13.9
882,64852,13.0,685,13.9
883,65120,13.0,516,14.15
884,65272,15.0,718,14.25
885,65280,23.0,599,14.9
886,65420,18.0,653,15.1
887,65612,11.0,562,14.5
888,65788,13.0,585,14.45
889,65864,16.0,649,14.65
890,65896,13.0,542,14.7
891,66064,10.0,520,14.3
892,66288,12.0,568,14.45
893,66344,16.0,544,14.7
894,66544,21.0,726,15.05
895,66592,12.0,601,14.95
896,66780,16.0,569,15.05
897,66912,12.0,649,14.6
898,67028,14.0,548,14.3
899,67096,11.0,584,14.2
900,67368,21.0,645,15.05
901,67624,15.0,778,14.75
902,67684,15.0,735,14.85
903,67708,13.0,688,14.85
904,68112,9.0,497,14.55
905,68120,9.0,469,13.85
906,68156,23.0,853,14.1
907,68284,19.0,732,14.5
908,68516,8.0,463,14.25
909,68572,17.0,541,14.3
910,68572,9.0,484,14.1
911,68600,6.0,389,13.9
912,68888,8.0,451,13.7
913,69012,12.0,503,13.5
914,69152,16.0,658,13.25
915,69184,15.0,639,13.4
916,69340,13.0,512,13.25
917,69500,14.0,568,13.35
918,69700,11.0,590,13.2
919,69788,11.0,530,13.2
920,69892,25.0,818,13.4
921,70044,15.0,620,13.4
922,70196,10.0,560,13.15
923,70400,17.0,672,13.35
924,70436,21.0,617,13.95
925,70676,14.0,710,14.2
926,70824,18.0,695,13.95
927,70888,14.0,528,13.7
928,70928,12.0,589,13.9
929,71272,10.0,511,13.55
930,71292,13.0,682,13.75
931,71440,14.0,626,14.15
